popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,category,time_signature,duration_ms
48,0.736,0.796,0,-6.02,0,0.0486,0.00361,0.102,0.197,0.742,93.986,rock,4,316381
33,0.429,0.98,8,-5.106,1,0.096,0.000124,0.0,0.131,0.546,165.971,rock,4,188493
38,0.559,0.875,9,-6.894,1,0.0367,7.69e-06,0.0125,0.359,0.626,133.03,rock,4,252213
43,0.449,0.316,0,-7.11,1,0.0282,0.798,4.2e-05,0.101,0.425,145.954,rock,3,204213
66,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0.0,0.167,0.388,140.003,rock,4,185467
72,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,rock,4,211520
61,0.466,0.981,10,-5.011,1,0.063,0.00041,0.0108,0.0673,0.325,140.643,rock,4,231253
40,0.734,0.547,1,-9.527,0,0.108,0.00338,0.559,0.126,0.82,119.989,rock,4,156360
65,0.484,0.741,2,-5.298,1,0.0411,0.0228,0.000164,0.31,0.137,85.076,rock,4,222317
7,0.678,0.163,2,-16.594,1,0.06,0.909,0.805,0.0949,0.507,139.914,rock,4,169714
0,0.391,0.951,6,-7.419,1,0.0688,0.012,0.000446,0.0878,0.468,157.663,rock,4,148360
71,0.364,0.45,7,-10.117,1,0.0234,0.0598,1.57e-06,0.282,0.139,94.188,rock,4,270707
45,0.367,0.872,2,-4.745,1,0.0705,0.000284,0.0,0.338,0.343,140.059,rock,4,212082
42,0.644,0.94,11,-5.446,0,0.0427,0.0188,0.0571,0.0545,0.807,142.981,rock,4,215693
39,0.637,0.717,2,-5.682,1,0.0343,0.0202,0.000103,0.0851,0.56,153.979,rock,4,221299
46,0.187,0.913,7,-8.185,1,0.0558,0.224,0.843,0.102,0.344,156.715,rock,4,232980
5,0.188,0.516,2,-9.793,1,0.032,0.452,0.799,0.451,0.501,77.898,rock,4,252200
63,0.547,0.693,6,-6.404,1,0.0264,0.0224,0.0,0.523,0.716,79.963,rock,4,181868
74,0.547,0.691,4,-13.553,0,0.0369,0.015,0.105,0.144,0.667,137.148,rock,4,261933
66,0.525,0.578,9,-4.563,1,0.12,0.0132,0.00916,0.108,0.537,123.696,rock,4,215267
0,0.521,0.527,2,-6.371,1,0.0296,0.0931,0.0244,0.106,0.273,122.271,rock,4,259627
24,0.631,0.589,7,-9.099,1,0.0334,0.0414,0.000285,0.107,0.77,98.061,rock,4,190264
78,0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,rock,4,272027
42,0.643,0.619,6,-7.111,0,0.0439,0.131,4.24e-05,0.0784,0.466,71.742,rock,4,256466
47,0.506,0.921,10,-2.967,0,0.0606,0.019,8.09e-05,0.0677,0.279,82.033,rock,4,341667
23,0.43,0.942,10,-3.008,1,0.0913,0.000166,1.91e-05,0.103,0.557,91.483,rock,4,140400
23,0.525,0.93,4,-4.657,1,0.0525,0.000841,0.0,0.231,0.597,128.895,rock,4,207190
52,0.486,0.495,2,-6.107,1,0.194,0.0373,0.0,0.0509,0.434,89.851,rock,4,129500
55,0.408,0.967,9,-3.133,1,0.361,0.0104,0.0,0.0354,0.277,99.788,rock,4,217619
31,0.611,0.507,4,-13.832,0,0.0424,0.382,0.13,0.732,0.0841,119.939,rock,4,300250
66,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,rock,4,220400
20,0.434,0.893,4,-3.814,1,0.0471,0.131,0.00028,0.125,0.762,135.502,rock,4,213200
53,0.446,0.811,1,-3.075,1,0.0417,0.0175,0.0106,0.158,0.678,175.716,rock,4,181293
39,0.718,0.89,7,-7.163,1,0.0499,0.669,0.0,0.164,0.95,90.312,rock,4,156427
24,0.852,0.273,8,-12.233,0,0.0356,0.302,0.62,0.088,0.896,119.855,rock,5,260582
58,0.767,0.568,2,-8.516,1,0.0261,0.00382,0.0,0.0448,0.901,105.571,rock,4,194867
37,0.493,0.986,1,-2.279,1,0.0917,0.000967,0.00662,0.123,0.567,122.036,rock,4,186307
56,0.586,0.84,7,-5.341,1,0.0487,0.0122,0.0116,0.0842,0.0784,132.36,rock,4,348600
82,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,rock,4,270213
83,0.588,0.856,9,-5.242,0,0.0316,0.000818,0.0739,0.238,0.635,96.966,rock,4,175044
44,0.569,0.905,7,-5.424,1,0.0563,0.000117,0.000582,0.182,0.848,128.034,rock,4,158240
56,0.41,0.763,4,-7.904,1,0.338,0.274,1.36e-05,0.0553,0.649,172.295,rock,4,284333
28,0.601,0.522,10,-9.84,1,0.0345,0.494,0.0,0.119,0.315,118.346,rock,4,242602
77,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,rock,4,333893
46,0.395,0.453,7,-9.221,1,0.0831,0.119,0.0219,0.121,0.468,199.993,rock,3,240986
46,0.361,0.844,7,-4.073,0,0.0514,9.33e-05,0.0208,0.169,0.565,153.056,rock,4,197907
51,0.227,0.962,7,-4.963,1,0.0991,0.103,0.0289,0.24,0.518,161.112,rock,4,173560
31,0.427,0.312,2,-7.102,1,0.0539,0.658,0.0,0.092,0.247,84.08,rock,4,166203
66,0.385,0.342,2,-7.749,1,0.0285,0.416,0.0,0.119,0.131,132.864,rock,4,308933
38,0.508,0.564,2,-6.885,1,0.0452,0.000625,0.00497,0.0887,0.852,134.284,rock,4,176777
49,0.472,0.922,9,-3.822,1,0.0837,0.000364,3.07e-06,0.286,0.456,104.872,rock,4,141009
61,0.532,0.433,3,-9.423,1,0.0278,0.0942,0.0121,0.142,0.0395,140.666,rock,4,331133
23,0.385,0.944,9,-3.819,1,0.0946,0.0148,3.75e-05,0.16,0.717,153.68,rock,4,133947
46,0.655,0.812,1,-7.779,1,0.0678,0.0383,0.000645,0.0238,0.866,127.092,rock,4,226773
76,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,rock,4,172867
32,0.476,0.943,5,-7.726,1,0.0845,0.00547,0.0579,0.123,0.542,169.854,rock,4,252200
55,0.376,0.721,0,-8.232,1,0.104,0.659,0.0,0.113,0.36,94.947,rock,4,166467
54,0.367,0.903,4,-5.956,0,0.175,0.0477,0.00124,0.235,0.239,106.329,rock,3,281781
46,0.673,0.673,2,-7.407,1,0.0582,0.243,0.0191,0.089,0.544,96.959,rock,4,329800
59,0.409,0.816,0,-4.59,1,0.0743,0.00384,2.86e-06,0.0932,0.385,164.841,rock,4,141608
57,0.578,0.515,11,-9.541,1,0.0347,0.05,0.0268,0.119,0.302,112.879,rock,4,216733
75,0.619,0.45,7,-11.965,0,0.515,0.433,0.0,0.513,0.41,179.755,rock,4,194000
40,0.672,0.755,2,-5.003,1,0.0298,0.0207,7.93e-06,0.0605,0.323,139.974,rock,4,165875
47,0.441,0.71,8,-5.488,0,0.0291,0.000682,0.134,0.121,0.114,105.254,rock,4,240107
45,0.472,0.63,5,-9.556,0,0.0369,0.00131,0.0012,0.161,0.511,151.913,rock,4,167389
58,0.382,0.675,0,-6.56,1,0.0441,0.0128,0.000246,0.219,0.449,106.171,rock,1,234867
58,0.457,0.804,6,-4.756,0,0.0362,0.000206,0.0,0.197,0.523,155.022,rock,4,171033
41,0.525,0.694,2,-5.275,1,0.0688,0.000212,0.000516,0.0836,0.829,184.112,rock,4,145013
85,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,rock,4,139461
32,0.431,0.777,7,-7.853,1,0.0494,0.000207,1.25e-05,0.105,0.361,76.027,rock,4,215296
61,0.568,0.829,7,-7.066,1,0.0303,0.218,0.00418,0.0976,0.79,124.201,rock,4,348293
51,0.411,0.702,1,-4.702,1,0.0334,0.133,0.0,0.0973,0.407,178.493,rock,4,184440
43,0.504,0.772,1,-4.886,0,0.0354,0.102,1.32e-05,0.108,0.708,127.065,rock,4,218129
35,0.19,0.901,9,-3.84,0,0.068,0.237,0.0656,0.858,0.379,92.665,rock,4,506573
0,0.428,0.957,9,-4.439,1,0.185,1.25e-05,0.00476,0.264,0.132,97.541,rock,4,270380
61,0.696,0.83,8,-4.866,1,0.146,0.0717,2.39e-06,0.171,0.677,138.057,rock,4,147562
43,0.478,0.925,6,-4.73,1,0.0574,0.00186,0.00157,0.0877,0.354,100.0,rock,4,278400
54,0.719,0.529,5,-8.029,0,0.0303,0.216,0.352,0.0976,0.401,145.006,rock,4,173423
27,0.383,0.916,9,-5.562,1,0.0467,1.16e-06,0.0266,0.125,0.271,89.927,rock,4,233225
70,0.63,0.788,5,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,rock,4,241080
82,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,rock,4,301920
72,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,rock,4,211520
35,0.241,0.589,2,-7.933,1,0.0349,0.000664,0.693,0.0815,0.149,83.759,rock,4,308773
50,0.59,0.551,0,-6.693,0,0.0305,0.25,0.00668,0.111,0.304,105.482,rock,4,269829
59,0.788,0.38,10,-15.179,1,0.0346,0.811,0.906,0.102,0.892,138.205,rock,4,167385
42,0.396,0.813,2,-3.911,0,0.0348,0.0114,3.94e-06,0.324,0.422,85.019,rock,4,224973
62,0.348,0.686,8,-12.748,0,0.0319,0.0233,0.00256,0.145,0.635,178.466,rock,3,295373
70,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,rock,4,137760
58,0.457,0.804,6,-4.756,0,0.0362,0.000206,0.0,0.197,0.523,155.022,rock,4,171033
26,0.67,0.716,8,-8.097,1,0.0656,0.000318,0.477,0.107,0.777,91.136,rock,4,273240
69,0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,rock,4,229960
25,0.27,0.736,11,-8.351,0,0.0388,0.0013,0.712,0.401,0.82,147.251,rock,4,290947
42,0.823,0.844,11,-4.953,0,0.249,0.0868,0.0,0.29,0.456,94.99,rock,4,150316
54,0.482,0.883,4,-3.348,1,0.0754,0.0891,0.00422,0.266,0.594,80.687,rock,4,253805
33,0.477,0.771,0,-5.648,1,0.0369,0.177,0.00425,0.132,0.542,170.049,rock,4,252606
60,0.614,0.474,11,-10.133,0,0.0264,0.00563,0.00285,0.1,0.388,104.987,rock,4,237653
37,0.604,0.818,6,-6.083,1,0.0379,0.00335,0.00103,0.0411,0.697,102.993,rock,4,196104
55,0.556,0.808,0,-6.965,1,0.0335,0.166,0.000167,0.164,0.844,115.287,rock,4,266827
41,0.364,0.964,0,-3.151,0,0.0595,0.000363,0.298,0.183,0.0585,97.46,rock,4,200680
53,0.281,0.941,10,-4.448,0,0.115,6.8e-06,7.92e-06,0.346,0.553,140.048,rock,4,172572
44,0.532,0.833,8,-6.556,1,0.0357,0.00195,0.0,0.0764,0.429,99.989,rock,4,224028
70,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,rock,4,330643
48,0.388,0.41,7,-13.285,1,0.0565,0.229,0.00027,0.221,0.223,154.24,rock,5,191493
49,0.546,0.857,5,-4.748,1,0.0445,0.00031,0.00111,0.384,0.373,110.293,rock,3,248517
73,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,rock,4,254293
68,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,rock,4,219987
0,0.46,0.984,5,-3.572,1,0.123,4.98e-05,0.857,0.0418,0.376,108.677,rock,3,253824
39,0.736,0.745,8,-5.631,0,0.0282,0.358,0.000292,0.0738,0.917,106.029,rock,4,176240
66,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,rock,4,212307
45,0.328,0.232,9,-16.28,0,0.0339,0.419,0.0,0.11,0.412,149.444,rock,4,195700
48,0.428,0.436,4,-11.754,0,0.0313,0.264,4.02e-05,0.11,0.159,117.649,rock,4,196107
49,0.63,0.902,7,-4.265,1,0.103,0.00427,0.0,0.328,0.759,120.964,rock,4,214641
57,0.591,0.959,6,-3.074,1,0.164,0.00343,0.0,0.068,0.426,130.017,rock,4,232053
26,0.529,0.885,2,-5.384,1,0.125,2.72e-05,0.613,0.145,0.299,111.995,rock,4,250179
58,0.516,0.561,2,-5.364,1,0.0351,0.00264,0.0,0.556,0.141,139.95,rock,4,260094
78,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,rock,4,250547
75,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,rock,4,274133
44,0.512,0.78,11,-4.946,0,0.0409,0.0471,0.0242,0.0856,0.609,93.998,rock,4,160543
85,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,rock,4,257800
67,0.402,0.873,4,-3.209,0,0.0586,0.00484,7.3e-05,0.157,0.684,125.443,rock,4,253667
69,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,rock,4,288667
71,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,rock,4,277040
24,0.362,0.819,0,-6.749,0,0.0883,0.169,7.38e-05,0.237,0.707,96.863,rock,4,197320
76,0.39,0.83,11,-5.201,0,0.0563,0.0021,0.0,0.156,0.191,90.021,rock,4,168030
59,0.428,0.599,4,-2.135,1,0.0286,0.0665,9.86e-06,0.137,0.134,125.83,rock,4,301730
49,0.573,0.91,4,-7.515,1,0.0489,0.00259,0.0697,0.106,0.813,107.907,rock,4,263760
42,0.24,0.864,2,-5.59,1,0.0421,0.000119,0.411,0.157,0.528,176.78,rock,3,188166
19,0.646,0.861,11,-4.415,1,0.0984,0.019,0.617,0.074,0.802,130.044,rock,4,236680
55,0.238,0.946,10,-4.054,0,0.126,0.000147,0.000706,0.166,0.276,158.757,rock,4,205831
56,0.6,0.761,6,-7.682,1,0.0568,0.000962,0.131,0.07,0.191,118.03,rock,4,258187
0,0.548,0.965,3,-3.079,0,0.0764,9.53e-05,0.000143,0.369,0.462,118.077,rock,4,193220
57,0.285,0.322,6,-16.58,0,0.044,0.366,0.651,0.107,0.142,134.042,rock,4,1412451
36,0.286,0.954,11,-3.391,0,0.108,0.000211,0.282,0.305,0.489,173.142,rock,4,159516
72,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,rock,4,222427
68,0.371,0.758,7,-5.679,1,0.036,0.0958,0.0,0.116,0.452,77.81,rock,4,239680
38,0.415,0.647,4,-12.021,0,0.0696,4.14e-05,0.000847,0.208,0.409,163.047,rock,4,166693
45,0.48,0.978,1,-5.636,1,0.0773,0.0257,0.00247,0.403,0.655,150.319,rock,4,274600
50,0.234,0.947,0,-7.293,1,0.117,0.0108,0.0,0.212,0.16,176.279,rock,4,175973
74,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,rock,4,265173
30,0.38,0.691,1,-7.79,0,0.0335,0.00156,0.000889,0.104,0.514,83.772,rock,4,318023
30,0.33,0.942,1,-4.458,1,0.102,5.22e-05,0.0,0.175,0.374,138.161,rock,4,208950
66,0.55,0.618,7,-9.822,1,0.0307,0.0564,2.62e-05,0.0937,0.429,78.61,rock,4,335240
48,0.649,0.824,1,-6.709,0,0.142,0.0674,0.0,0.106,0.777,156.062,rock,4,205788
30,0.37,0.576,7,-7.963,0,0.0291,0.00112,0.000338,0.121,0.392,163.784,rock,4,267600
32,0.312,0.818,2,-5.473,1,0.0521,0.0608,0.00892,0.129,0.622,172.961,rock,4,198680
65,0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,rock,4,289800
66,0.553,0.837,6,-5.608,1,0.0452,0.00941,0.0,0.372,0.432,140.495,rock,4,208280
0,0.566,0.963,1,-3.835,0,0.05,0.000618,6.77e-05,0.361,0.861,130.059,rock,4,182065
80,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,rock,4,213707
30,0.473,0.963,7,-1.558,1,0.0571,0.00104,0.0,0.191,0.739,157.929,rock,4,219493
46,0.361,0.991,5,-3.306,1,0.0816,0.00472,0.01,0.56,0.261,173.979,rock,4,205427
53,0.674,0.611,2,-6.322,0,0.0363,0.0415,1.13e-06,0.0726,0.782,175.929,rock,4,226413
31,0.466,0.877,3,-6.253,1,0.0535,0.00104,0.515,0.2,0.223,121.041,rock,4,218288
55,0.149,0.243,9,-13.188,0,0.0305,0.3,0.00506,0.12,0.215,174.451,rock,3,200640
74,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,rock,4,229467
66,0.404,0.98,2,-4.038,1,0.107,0.000193,0.0,0.0742,0.433,177.793,rock,4,220200
71,0.527,0.79,2,-6.268,1,0.0788,0.016,0.0,0.37,0.236,153.034,rock,3,177059
66,0.552,0.645,7,-6.595,1,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,rock,4,299733
64,0.526,0.665,4,-4.997,1,0.0243,0.407,0.000271,0.169,0.285,158.493,rock,4,273467
52,0.529,0.714,6,-6.315,1,0.031,0.00901,6.26e-06,0.0772,0.814,120.598,rock,4,219800
43,0.236,0.846,2,-4.534,1,0.0482,0.00011,0.000334,0.0985,0.372,168.702,rock,4,222040
50,0.615,0.376,9,-11.331,1,0.0347,0.763,0.0,0.0524,0.725,76.711,rock,4,194491
32,0.343,0.739,6,-5.478,1,0.0714,0.474,0.0,0.0574,0.687,141.89,rock,4,166187
40,0.583,0.573,8,-5.42,1,0.0811,0.208,0.0,0.285,0.783,184.062,rock,4,233630
56,0.48,0.792,7,-6.443,1,0.0411,0.00238,0.0,0.169,0.465,114.605,rock,4,214067
40,0.592,0.901,2,-4.004,1,0.0349,0.00151,2.11e-05,0.351,0.836,105.065,rock,4,225318
47,0.47,0.862,6,-5.494,0,0.112,0.00504,0.0,0.059,0.473,162.226,rock,4,222836
36,0.44,0.905,8,-6.308,1,0.0477,0.000348,0.00182,0.104,0.568,83.978,rock,4,246006
54,0.422,0.878,5,-4.863,1,0.0442,0.00935,0.332,0.201,0.496,84.044,rock,4,143360
60,0.644,0.467,7,-9.398,1,0.0385,0.502,1.6e-05,0.231,0.69,79.022,rock,4,268007
57,0.591,0.947,0,-3.259,1,0.0838,0.065,0.0,0.23,0.542,177.064,rock,4,164485
57,0.535,0.432,5,-12.438,1,0.0362,0.843,0.0212,0.108,0.287,89.712,rock,4,154653
82,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,rock,4,301920
72,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,rock,4,231480
56,0.402,0.962,9,0.943,1,0.0656,0.0105,0.0,0.356,0.527,155.015,rock,4,166452
77,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,rock,4,311107
35,0.812,0.645,0,-5.044,1,0.0377,0.499,0.0,0.0793,0.724,139.974,rock,4,209824
61,0.656,0.56,4,-7.499,0,0.0465,0.0946,6.33e-05,0.363,0.577,91.038,rock,4,188142
39,0.473,0.985,2,-3.312,1,0.132,8.91e-05,6.48e-05,0.13,0.082,125.003,rock,4,264940
55,0.477,0.917,6,-4.692,1,0.0547,0.00295,0.0,0.268,0.71,150.974,rock,4,141293
63,0.633,0.788,5,-4.075,0,0.127,0.0111,1.6e-06,0.0582,0.412,134.13,rock,4,161617
44,0.582,0.642,0,-5.174,1,0.074,0.558,0.0,0.148,0.918,80.745,rock,4,268627
51,0.801,0.93,9,-7.365,1,0.0354,0.0806,0.152,0.0558,0.967,133.255,rock,4,221320
43,0.605,0.561,1,-5.225,1,0.0248,0.109,0.0,0.172,0.276,127.903,rock,4,181173
35,0.71,0.821,11,-5.963,0,0.106,0.0683,1.07e-06,0.21,0.331,95.029,rock,4,189569
58,0.585,0.8,7,-6.094,1,0.035,0.0017,4.96e-06,0.0981,0.368,110.971,rock,4,222936
29,0.563,0.661,11,-8.699,0,0.0567,0.579,0.0,0.129,0.785,84.981,rock,4,213706
73,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,rock,4,240213
69,0.279,0.473,4,-8.375,0,0.0309,0.242,0.00164,0.158,0.246,167.792,rock,4,257107
57,0.54,0.847,11,-6.52,1,0.0297,0.303,0.272,0.109,0.62,148.936,rock,4,220609
46,0.565,0.356,6,-7.97,1,0.0291,0.821,0.000412,0.102,0.0942,124.809,rock,4,227350
29,0.475,0.728,1,-10.709,1,0.054,0.00144,0.272,0.117,0.709,160.014,rock,4,237617
79,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,rock,4,241600
38,0.502,0.816,7,-4.826,1,0.03,0.241,0.0,0.107,0.419,92.512,rock,4,244440
27,0.299,0.578,9,-7.567,1,0.0341,0.67,7.1e-05,0.125,0.707,90.612,rock,4,154680
66,0.687,0.89,8,-5.99,1,0.0344,0.00396,0.000939,0.0436,0.854,113.06,rock,4,172232
55,0.57,0.844,10,-4.797,1,0.0542,0.0486,0.0,0.0936,0.709,124.983,rock,4,203560
62,0.458,0.99,8,-3.717,1,0.183,0.000285,0.000893,0.454,0.46,166.904,rock,4,211430
77,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,rock,4,235547
77,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,rock,4,146250
34,0.558,0.842,8,-4.642,1,0.0309,0.0889,0.0835,0.0939,0.722,130.015,rock,4,234813
54,0.402,0.976,9,-1.823,1,0.0712,0.0029,0.0,0.116,0.318,150.061,rock,4,241787
40,0.464,0.875,11,-9.198,0,0.0256,0.00116,0.748,0.104,0.683,104.986,rock,4,303120
22,0.35,0.866,0,-7.083,1,0.107,0.0345,0.0657,0.135,0.35,164.813,rock,4,251583
23,0.28,0.276,3,-10.403,1,0.0446,0.901,1.89e-05,0.127,0.282,171.345,rock,5,152333
41,0.57,0.587,11,-6.179,0,0.0293,0.00486,0.012,0.106,0.358,118.155,rock,4,246240
49,0.573,0.818,4,-5.157,1,0.0471,0.0465,0.0,0.111,0.789,128.987,rock,4,234133
71,0.33,0.469,10,-9.286,0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,rock,4,292067
56,0.51,0.789,2,-6.384,1,0.116,0.00799,0.674,0.838,0.13,155.971,rock,4,313345
60,0.469,0.951,10,-4.222,1,0.111,0.0119,0.0,0.0976,0.283,149.976,rock,4,254811
63,0.614,0.91,11,-3.175,0,0.0444,0.00956,0.000301,0.343,0.407,128.973,rock,3,232907
32,0.558,0.615,5,-8.813,1,0.0309,0.000838,0.117,0.097,0.776,150.065,rock,4,190650
69,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,rock,4,206867
59,0.508,0.912,0,-1.798,1,0.0827,9.75e-05,1.25e-06,0.0669,0.533,139.381,rock,4,228587
53,0.355,0.379,7,-8.172,1,0.0361,0.396,0.0393,0.15,0.329,164.989,rock,4,321267
63,0.454,0.778,9,-4.225,1,0.0449,0.00998,0.0,0.0427,0.704,127.158,rock,4,177947
55,0.341,0.324,0,-11.864,1,0.025,0.13,1.11e-06,0.134,0.321,78.662,rock,4,257867
0,0.82,0.827,9,-6.672,1,0.0614,0.077,0.105,0.103,0.62,112.964,rock,4,221160
11,0.656,0.494,4,-10.666,1,0.0302,0.0189,0.149,0.11,0.316,139.151,rock,4,297733
39,0.61,0.683,0,-6.168,1,0.0998,0.238,0.0,0.151,0.379,140.055,rock,4,223027
33,0.32,0.355,4,-16.852,0,0.0366,0.205,0.388,0.118,0.218,139.522,rock,4,410467
41,0.671,0.643,1,-6.036,1,0.24,0.048,0.0,0.342,0.629,152.059,rock,4,198768
53,0.494,0.713,3,-7.956,0,0.0777,0.0443,5.54e-05,0.168,0.445,90.482,rock,4,165500
41,0.523,0.957,4,-3.236,1,0.0633,0.00315,0.0208,0.124,0.448,162.048,rock,4,179363
55,0.463,0.908,10,-4.373,0,0.0756,0.00893,2.82e-06,0.366,0.459,99.993,rock,4,204745
71,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,rock,4,256733
34,0.467,0.814,8,-4.917,0,0.0338,0.0362,0.17,0.147,0.321,126.014,rock,4,298080
59,0.346,0.785,7,-4.991,1,0.0434,0.00165,0.00806,0.124,0.186,175.986,rock,4,277467
24,0.365,0.525,0,-9.865,1,0.0304,0.511,0.00416,0.807,0.325,142.261,rock,4,437360
36,0.502,0.656,5,-5.24,1,0.0504,0.443,0.0,0.151,0.359,87.119,rock,4,221613
60,0.5,0.949,1,-3.123,1,0.0833,0.00847,0.0,0.514,0.648,159.824,rock,4,175343
78,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,rock,4,266960
50,0.284,0.789,1,-7.927,1,0.473,0.000328,0.00109,0.562,0.597,169.2,rock,4,168736
41,0.417,0.914,1,-5.914,1,0.0585,0.000392,0.0,0.0416,0.411,156.238,rock,4,189973
37,0.475,0.423,7,-10.163,1,0.0315,0.583,1.62e-06,0.0904,0.657,159.911,rock,4,193453
57,0.452,0.916,1,-3.17,1,0.0478,0.000308,0.000391,0.118,0.592,90.995,rock,4,205091
55,0.467,0.381,0,-13.808,1,0.0264,0.235,0.123,0.187,0.697,81.754,rock,4,350467
40,0.462,0.859,11,-5.34,0,0.043,0.00269,4.61e-05,0.36,0.69,147.982,rock,4,221106
22,0.509,0.702,2,-8.467,1,0.0317,0.000957,0.0657,0.177,0.823,145.022,rock,4,265215
39,0.364,0.776,2,-5.236,1,0.04,0.000648,0.000114,0.177,0.306,157.15,rock,3,213125
61,0.657,0.913,11,-4.984,1,0.0528,0.00392,0.00149,0.466,0.906,108.036,rock,4,254620
68,0.584,0.931,9,-6.158,1,0.0344,0.00315,0.772,0.133,0.694,131.275,rock,4,211707
44,0.652,0.794,2,-6.873,1,0.0846,0.0528,0.0,0.0713,0.925,81.376,rock,4,143857
46,0.231,0.792,1,-5.511,1,0.0541,9.67e-06,3.03e-05,0.063,0.399,169.818,rock,4,189800
57,0.487,0.427,6,-6.949,1,0.0405,0.545,0.0,0.0909,0.803,185.117,rock,3,200067
19,0.691,0.822,0,-7.805,0,0.101,0.754,0.0488,0.261,0.733,118.981,rock,4,186750
52,0.506,0.909,0,-5.746,0,0.08,0.00145,0.457,0.17,0.499,100.101,rock,4,315187
50,0.62,0.701,2,-8.241,0,0.0296,0.172,7.4e-05,0.242,0.447,134.966,rock,4,198573
52,0.341,0.416,11,-9.574,1,0.0265,0.184,6.28e-05,0.0917,0.499,102.886,rock,3,134133
52,0.448,0.796,2,-7.896,1,0.0283,0.000274,0.443,0.171,0.565,97.178,rock,4,284907
53,0.368,0.966,10,-6.984,1,0.073,0.248,0.663,0.529,0.323,122.243,rock,4,93307
54,0.632,0.559,5,-10.49,1,0.0674,0.854,0.000103,0.127,0.884,182.942,rock,4,151427
4,0.477,0.906,1,-4.814,0,0.0895,7.89e-05,8.68e-05,0.149,0.301,81.291,rock,4,257400
74,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,rock,4,369600
57,0.6,0.915,4,-2.087,0,0.0665,0.00593,0.00952,0.484,0.589,119.008,rock,4,207000
51,0.586,0.92,6,-3.969,0,0.104,0.00145,1.22e-05,0.0119,0.706,93.038,rock,4,224516
52,0.47,0.806,2,-2.92,1,0.0505,0.000575,0.0564,0.0917,0.339,98.046,rock,4,160747
3,0.774,0.497,11,-13.448,1,0.0293,0.279,7.14e-06,0.119,0.768,115.994,rock,4,177400
